Company,TypeName,Inches,screen_resolution,has_ips_panel,is_touchscreen,resolution_width,resolution_height,cpu_brand,cpu_name,cpu_speed,Ram,memory_type,primary_storage,gpu_brand,gpu_name,OpSys,Weight,Price,total_pixels
HP,Notebook,17.3,Full HD,0,0,1080,1920,Intel,Core i7,2.7,8,SSD,256,Nvidia, GeForce 930MX,windows,2.6,63936,2073600
msi,Gaming,17.3,Full HD,0,0,1080,1920,Intel,Core i7,2.8,8,,256,Nvidia, GeForce GTX 1050 Ti,windows,2.7,63883,2073600
Xiaomi,Notebook,15.6,Full HD,1,0,1080,1920,Intel,Core i7,1.8,16,,256,Nvidia, GeForce MX150,,2,74589,2073600
Dell,Notebook,15.6,Full HD,0,0,1080,1920,Intel,Core i7,2.7,,SSD,-256,AMD, Radeon R5 M430,windows,2.2,39694,2073600
,2 in 1 Convertible,13.3,Full HD,0,1,1080,1920,Intel,Core i7,1.8,8,,512,Intel, UHD Graphics 620,,4.1,79867,2073600
HP,Ultrabook,12.5,Full HD,0,0,1080,1920,Intel,Core i7,2.7,8,,256,Intel, HD Graphics 620,windows,1.3,71129,2073600
Dell,2 in 1 Convertible,13.3,Full HD,0,1,1080,1920,Intel,Core i3,2.4,4,,1024,Intel, HD Graphics 620,windows,1.7,34579,2073600
Lenovo,2 in 1 Convertible,13.3,Quad HD +,1,1,1800,3200,Intel,Core i7,2.5,16,,512,Intel, HD Graphics 520,windows,1.3,79867,5760000
lenovo,Notebook,17.3,,0,0,900,1600,Ientl,Core i5,2.5,8,HDD,1024,Nvidia, GeForce GTX 940MX,,2.8,31382,1440000
Lenovo,Notebook,13.3,Full HD,1,0,1080,1920,Intel,Core i5,2.5,8,SSD,-256,Intel, HD Graphics 620,windows,1.1,53227,2073600
hp,Ultrabook,15.6,Full HD,0,0,1080,1920,Ietnl,Core i7,2.5,,SSD,256,AMD, Radeon R7 M365X,windows,1.8,69104,2073600
hp,Workstation,15.6,Full HD,0,0,1080,1920,Intel,Core i7,2.6,8,SSD,256,Nvidia, Quadro M1000M,windows,,83170,2073600
Asus,Notebook,15.6,Full HD,0,0,1080,1920,Intel,Core i7,2.7,8,,256,Intel, HD Graphics 620,windows,2,65215,2073600
Lenovo,Ultrabook,15.6,Full HD,0,0,1080,1920,Intel,Core i7,2.7,6,,256,Nvidia, GeForce 920M,windows,1.5,44276,2073600
Dell,Notebook,15.6,,0,0,768,1366,Intel,Core i3,2,4,HDD,1024,Intel, HD Graphics 520,linux,2.3,19128,1049088
,Notebook,15.6,Full HD,0,0,1080,1920,Itenl,Core i5,2.6,20,,256,AMD, Radeon R7 M465,,1.8,71875,2073600
Dell,Gaming,15.6,Full HD,0,0,1080,1920,Intel,Core i7,2.8,40,,128,Nvidia, GeForce GTX 1050 Ti,windows,2.6,71875,2073600
